Tratamento,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
trat3t1b2,1,12:04:58,"679,999999586493",0,"15,6110636842211","0,417656329262037","742,511144513556",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0753135750000439",#DIV/0!,#DIV/0!,#DIV/0!,0,"0,5",#DIV/0!,"3,18685612958538","0,732210507744775","21,6963787078857",2,"4,644859790802",1,"9,289719581604","23,1894645690918","21,6963787078857","23,0066261291504","826,5986328125","814,488037109375","17,8282852172852","19,9058952331543","58,8003768920898","65,6526489257813","300,674224853516","250,636505126953","110,534248352051","94,0705108642578","-3,70710134506226","-0,387127071619034","0,5","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50337112426758","0,00318685612958538","294,846378707886","296,339464569092","40,1018399239664","-0,335564152215241","2,60476824153799","27,6895300940444","7,78363486089007","22,4429216384887","2,72603781079804","0,399686817112272","1,87255773379322","0,85348007700482","0,251358862887744","69,848402686795","0,911629282056412","72,4432621394236","812,219407169734","0,0139237793232751",0,"220,55869322644",0,#DIV/0!,#DIV/0!
trat3t1b2,2,12:05:09,"690,999998828396",0,"15,3708799319611","0,414859616218753","744,224146109607",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0742172447820217",#DIV/0!,#DIV/0!,#DIV/0!,0,"0,5",#DIV/0!,"3,18675533826983","0,736903626610445","21,7174777984619",2,"4,644859790802",1,"9,289719581604","23,1940250396729","21,7174777984619","23,0196304321289","827,679870605469","815,725036621094","17,813892364502","19,891716003418","58,7367858886719","65,5878829956055","300,638153076172","250,661331176758","110,273651123047","94,0706176757813","-3,70710134506226","-0,387127071619034","0,5","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50319076538086","0,00318675533826983","294,867477798462","296,344025039673","40,1058120918464","-0,33625559758073","2,6081296376832","27,7252313434599","7,83351534004186","22,4557514190674","2,72816436177318","0,397124844039473","1,87122601107276","0,856938350700424","0,249737702523311","70,0096251137617","0,91234682362128","72,2940923631191","813,491310648435","0,0136599346416848",0,"220,580540008496",0,#DIV/0!,#DIV/0!
trat3t1b2,3,12:05:20,"701,9999980703",0,"15,3313971053106","0,414266398941739","745,350605936212",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0740303317475106",#DIV/0!,#DIV/0!,#DIV/0!,0,"0,5",#DIV/0!,"3,20248071456536","0,741536261189928","21,744291305542",2,"4,644859790802",1,"9,289719581604","23,2166652679443","21,744291305542","23,0326519012451","828,794555664063","816,85546875","17,8000049591064","19,8880157470703","58,6105194091797","65,4857635498047","300,648803710938","250,688140869141","110,507102966309","94,0702514648438","-3,70710134506226","-0,387127071619034","0,5","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50324401855469","0,00320248071456536","294,894291305542","296,366665267944","40,1101016425318","-0,3391800831448","2,61240690365361","27,7708081244996","7,8827923774293","22,4804782867432","2,73226696403482","0,396581228163854","1,87087064246368","0,86139632157114","0,249393730954084","70,1153189298932","0,912463262413841","72,1632649347611","814,627480498002","0,0135812220630491",0,"220,604132384694",0,#DIV/0!,#DIV/0!
trat3t1b2,4,12:05:31,"712,999997312203",0,"15,5939015952405","0,411615482645296","744,79259297457",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0752673121452253",#DIV/0!,#DIV/0!,#DIV/0!,0,"0,5",#DIV/0!,"3,20100880778586","0,745758924122048","21,7633209228516",2,"4,644859790802",1,"9,289719581604","23,2098808288574","21,7633209228516","23,0489749908447","829,911376953125","817,797973632813","17,7885856628418","19,8754024505615","58,5970344543457","65,4711761474609","300,686431884766","250,531448364258","110,608573913574","94,0704116821289","-3,70710134506226","-0,387127071619034","0,5","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50343215942383","0,00320100880778586","294,913320922852","296,359880828857","40,0850308423109","-0,340164266138143","2,61544621499436","27,8030697243269","7,92766727376536","22,4866008758545","2,73328363779589","0,394151153825474","1,86968729087231","0,86359634692358","0,247856178755969","70,062945838918","0,910729320673247","72,0293590610622","815,531837721105","0,013772837370827",0,"220,466243875205",0,#DIV/0!,#DIV/0!
trat3t1b2,5,12:05:42,"723,999996554107",0,"15,5626572230674","0,409754873554976","745,663441571771",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0751141691416778",#DIV/0!,#DIV/0!,#DIV/0!,0,"0,5",#DIV/0!,"3,20936243711626","0,750953365683333","21,7896785736084",2,"4,644859790802",1,"9,289719581604","23,2454280853272","21,7896785736084","23,0634860992432","831,001708984375","818,90087890625","17,7722091674805","19,8647212982178","58,418270111084","65,2964782714844","300,653869628906","250,569549560547","110,428230285645","94,0716781616211","-3,70710134506226","-0,387127071619034","0,5","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50326934814453","0,00320936243711626","294,939678573608","296,395428085327","40,0911270335809","-0,341180573442661","2,61966103441958","27,8474997535266","7,98277845530881","22,5175533294678","2,7384284516201","0,392444754622423","1,86870766873624","0,869720782883851","0,246776578498002","70,1458112924264","0,910566175686247","71,8739704450506","816,639283487079","0,0136969894531763",0,"220,499772710359",0,#DIV/0!,#DIV/0!
trat3t1b2,6,12:05:47,"728,999996209517",0,"15,578192702348","0,41011487108113","746,146738859593",0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0752020546169058",#DIV/0!,#DIV/0!,#DIV/0!,0,"0,5",#DIV/0!,"3,22113643763493","0,75307034809663","21,8037452697754",2,"4,644859790802",1,"9,289719581604","23,2503395080566","21,8037452697754","23,0713672637939","831,546875","819,429016113281","17,7659759521484","19,8660144805908","58,3808670043945","65,2818145751953","300,674987792969","250,511474609375","109,934341430664","94,0723419189453","-3,70710134506226","-0,387127071619034","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50337493896484","0,00322113643763493","294,953745269775","296,400339508057","40,0818350416011","-0,343696183259265","2,62191285488149","27,871240381584","8,00522590099321","22,527042388916","2,74000738769378","0,392774966126841","1,86884250678486","0,871164880908919","0,246985491386973","70,1917711397056","0,91056909651396","71,8195900787155","817,165163048242","0,0136914722340387",0,"220,448667084971",0,#DIV/0!,#DIV/0!
trat3t1b2,7,12:05:56,"728,999996209517",0,"15,578192702348","0,41011487108113","746,146738859593",1,1,0,0,"465,81884765625","1532,63586425781","655,659362792969",#DIV/0!,"0,696066848936863","0,572201474542372",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0752020546169058","0,82204959971348","3,29019719139578",-1,"250,511474609375","0,5","63,0705261834603","3,22113643763493","0,75307034809663","21,8037452697754",2,"4,644859790802",1,"9,289719581604","23,2503395080566","21,8037452697754","23,0713672637939","831,546875","819,429016113281","17,7659759521484","19,8660144805908","58,3808670043945","65,2818145751953","300,674987792969","250,511474609375","109,934341430664","94,0723419189453","-3,70710134506226","-0,387127071619034","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50337493896484","0,00322113643763493","294,953745269775","296,400339508057","40,0818350416011","-0,343696183259265","2,62191285488149","27,871240381584","8,00522590099321","22,527042388916","2,74000738769378","0,392774966126841","1,86884250678486","0,871164880908919","0,246985491386973","70,1917711397056","0,91056909651396","71,8195900787155","817,165163048242","0,0136914722340387",0,"220,448667084971","1066,81701660156","0,572201474542372",#DIV/0!
trat6t1b2,8,12:26:06,"1947,99999958649",0,"9,05035684252433","0,146675483170091","742,203885407763",1,1,0,0,"465,81884765625","1532,63586425781","655,659362792969",#DIV/0!,"0,696066848936863","0,572201474542372",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0456740242290095","0,82204959971348","3,29019719139578",-1,"250,511474609375","0,5","63,0705261834603","1,63248544705644","1,03639459763341","23,5487537384033",2,"4,644859790802",1,"9,289719581604","24,8421516418457","23,5487537384033","24,7255001068115","863,644836425781","856,692749023438","18,9037494659424","19,9682216644287","56,4536628723145","59,6325721740723","300,597351074219","250,053161621094","111,727867126465","94,0671005249023","-2,55465078353882","-0,4166040122509","0,5","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50298675537109","0,00163248544705644","296,698753738403","297,992151641846","40,0085049651152","-0,0693257959746156","2,91474731224476","30,9858313478382","11,0176096834095","24,1954526901245","3,03031898372856","0,144395619173776","1,87835271461135","1,15196626911721","0,0904493612655159","69,8169674986251","0,866359480985239","64,0806360125135","855,377533679199","0,00678007779926879",0,"220,045354272526","1066,81701660156","0,572201474542372",#DIV/0!
trat6t1b2,9,12:26:17,"1958,9999988284",0,"8,80164345235786","0,146270192423185","744,533006075463",1,1,0,0,"465,81884765625","1532,63586425781","655,659362792969",#DIV/0!,"0,696066848936863","0,572201474542372",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0445379501956103","0,82204959971348","3,29019719139578",-1,"250,511474609375","0,5","63,0705261834603","1,62460307836095","1,03421794866301","23,5297298431397",2,"4,644859790802",1,"9,289719581604","24,8224773406982","23,5297298431397","24,7158966064453","863,308166503906","856,527221679688","18,8968696594238","19,9560604095459","56,4988288879395","59,6656494140625","300,641296386719","250,085678100586","111,720840454102","94,0661010742188","-2,55465078353882","-0,4166040122509","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50320648193359","0,00162460307836095","296,67972984314","297,972477340698","40,0137076017176","-0,0679560369046049","2,91140674419057","30,9506475865673","10,9945871770214","24,176103591919","3,02680382022918","0,14400281298511","1,87718879552756","1,14961502470162","0,0902027581083654","70,0353170025865","0,869246168983866","64,1142771402645","855,248149845893","0,00659821371956139",0,"220,073968588791","1066,81701660156","0,572201474542372",#DIV/0!
trat6t1b2,10,12:26:28,"1969,9999980703",0,"8,92372320319998","0,14634366195669","742,917516249862",1,1,0,0,"465,81884765625","1532,63586425781","655,659362792969",#DIV/0!,"0,696066848936863","0,572201474542372",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0450868699097166","0,82204959971348","3,29019719139578",-1,"250,511474609375","0,5","63,0705261834603","1,62452713247956","1,03367471991258","23,5210514068604",2,"4,644859790802",1,"9,289719581604","24,8191871643066","23,5210514068604","24,7050361633301","863,053833007813","856,190734863281","18,8862457275391","19,9456062316895","56,4782752990723","59,6462364196777","300,582275390625","250,117858886719","111,490074157715","94,066291809082","-2,55465078353882","-0,4166040122509","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50291137695312","0,00162452713247956","296,67105140686","297,969187164307","40,0188565273838","-0,0676817372855691","2,90988393601173","30,9343961588032","10,9887899271137","24,1701192855835","3,02571736935042","0,144074021870342","1,87620921609915","1,14950815325127","0,0902474627205615","69,8834958736379","0,867700952601984","64,1151274544739","854,893922164201","0,00669259232880264",0,"220,102287496816","1066,81701660156","0,572201474542372",#DIV/0!
trat6t1b2,11,12:26:39,"1980,9999973122",0,"8,78826314569805","0,145009259821805","743,470584759948",1,1,0,0,"465,81884765625","1532,63586425781","655,659362792969",#DIV/0!,"0,696066848936863","0,572201474542372",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0444627322105118","0,82204959971348","3,29019719139578",-1,"250,511474609375","0,5","63,0705261834603","1,60546889276274","1,03083118722743","23,4987964630127",2,"4,644859790802",1,"9,289719581604","24,8339405059814","23,4987964630127","24,6932926177979","862,852294921875","856,091369628906","18,8875675201416","19,9343452453613","56,4325294494629","59,5601043701172","300,630187988281","250,166778564453","111,644355773926","94,0663375854492","-2,55465078353882","-0,4166040122509","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50315093994141","0,00160546889276274","296,648796463013","297,983940505981","40,0266836756463","-0,0626148088578383","2,90598203662248","30,8929008103744","10,9585555650131","24,1663684844971","3,02503658520157","0,142780506268047","1,87515084939505","1,14988573580652","0,0894354149398517","69,9355550108806","0,868447704457321","64,1616943206553","854,814242247129","0,00659640218536208",0,"220,145336533861","1066,81701660156","0,572201474542372",#DIV/0!
trat6t1b2,12,12:26:50,"1991,99999655411",0,"9,11064032219288","0,145753036614227","740,03751969734",1,1,0,0,"465,81884765625","1532,63586425781","655,659362792969",#DIV/0!,"0,696066848936863","0,572201474542372",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0459335510983953","0,82204959971348","3,29019719139578",-1,"250,511474609375","0,5","63,0705261834603","1,6101299205468","1,02866001509707","23,4851684570313",2,"4,644859790802",1,"9,289719581604","24,815523147583","23,4851684570313","24,6848468780518","862,662902832031","855,684692382813","18,8818378448486","19,9317474365234","56,478328704834","59,6187629699707","300,604400634766","250,131729125977","111,551536560059","94,0677642822266","-2,55465078353882","-0,4166040122509","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50302200317383","0,0016101299205468","296,635168457031","297,965523147583","40,0210757656155","-0,0636865733275687","2,90359493468882","30,8670558596175","10,9353084230941","24,1503458023072","3,02212991731737","0,143501538619177","1,87493491959176","1,14719499772562","0,0898880631499813","69,613674962893","0,864848379648546","64,2111205401297","854,360716526823","0,00684727671356746",0,"220,114493228156","1066,81701660156","0,572201474542372",#DIV/0!
