Tratamento,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
long_S_R1,52,10:44:28,"4615,50001006946",0,"17,0711904057335","0,178994588254746","316,960976614042","4,26800022037892","2,18198659094012","29,7927951812744","2,42","2,20604358494282",1,"4,41208716988564","30,6807403564453","29,7927951812744","31,3796577453613","500,075958251953","490,801696777344","20,2517166137695","22,2709770202637","41,6294059753418","45,780200958252","500,110504150391","1500,076171875","0,156150445342064","91,0610656738281","10,4600992202759","0,466472059488297",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06657233119996","0,00426800022037892","302,942795181274","303,830740356445","240,01218213531","0,498346757024415","4,21000549200267","46,2327720508181","23,9617950305544","30,2367677688599","4,31873531781333","0,172016045002346","2,02801890106255","2,29071641675078","0,108115958229477","28,862804307492","0,645802528180408","48,4255507896094","485,578294301291","0,0170246859823392"
long_S_R1,53,10:44:34,"4621,50000993535",0,"17,6799812778232","0,175899811372131","308,497541475706","4,26653662379304","2,21764712102072","29,9397468566895","2,42","2,20604358494282",1,"4,41208716988564","30,7472457885742","29,9397468566895","31,5855693817139","500,413269042969","490,846282958984","20,2536182403564","22,2718448638916","41,4750442504883","45,6079368591309","500,194641113281","1500,09094238281","0,207484990358353","91,0602569580078","10,4600992202759","0,466472059488297",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06692000460034","0,00426653662379304","303,089746856689","303,897245788574","240,014545416507","0,491172507003765","4,24572703725558","46,6254673453588","24,3536224814672","30,3434963226318","4,3452352632565","0,169155950989103","2,02807991623486","2,31715534702165","0,106308362597488","28,0918653976915","0,628501329613786","47,9780165876848","485,436604091357","0,017473969368361"
long_S_R1,54,10:44:40,"4627,50000980124",0,"16,9776351332097","0,175259575166629","314,552736607053","4,27080905797297","2,22759241515676","29,9814758300781","2,42","2,20604358494282",1,"4,41208716988564","30,7929306030273","29,9814758300781","31,5075626373291","500,285675048828","491,058044433594","20,253963470459","22,2739868164063","41,3687210083008","45,4946174621582","500,249084472656","1499,96435546875","0,0906347930431366","91,0625610351563","10,4600992202759","0,466472059488297","0,666666686534882","-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06714497715974","0,00427080905797297","303,131475830078","303,942930603027","239,994291510709","0,489902694457039","4,25591869912202","46,7362069630234","24,4622201466172","30,3872032165527","4,35612819885331","0,168563783373537","2,02832628396526","2,32780191488805","0,105934151634802","28,6439777760552","0,640561213022935","47,8595304715933","485,86326777862","0,0167236689801311"
long_S_R1,55,10:44:46,"4633,50000966713",0,"16,7322166220557","0,175777902660366","317,311648391735","4,25616829258038","2,21381435711789","29,9233913421631","2,42","2,20604358494282",1,"4,41208716988564","30,7943553924561","29,9233913421631","31,4538230895996","500,107788085938","491,002136230469","20,2566699981689","22,2698516845703","41,3703536987305","45,4818878173828","500,230529785156","1499,81457519531","0,0731635913252831","91,0614013671875","10,4600992202759","0,466472059488297","0,666666686534882","-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06706830489734","0,00425616829258038","303,073391342163","303,944355392456","239,970326667495","0,500584045247232","4,24173825975428","46,5810782183144","24,3112265337441","30,3588733673096","4,34906492777605","0,169043207856769","2,02792390263639","2,32114102513966","0,106237115238403","28,8948433726836","0,646253091336437","48,0189585109709","485,882452151253","0,0165361727350663"
long_S_R1,56,10:46:43,"4750,50001020357",0,"21,3415672185826","0,169142519485057","456,738107583209","4,15829516230359","2,24419122610579","30,0288429260254","2,42","2,20604358494282",1,"4,41208716988564","30,8279800415039","30,0288429260254","31,482307434082","700,220397949219","688,508666992188","20,2523918151855","22,2197341918945","41,2815055847168","45,2916450500488","500,140472412109","1499,76293945313","0,0862687081098557","91,059684753418","11,2993688583374","0,473851203918457",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06669616699219","0,00415829516230359","303,178842926025","303,977980041504","239,96206494893","0,528039744328858","4,26751321692445","46,8650119806643","24,6452777887697","30,4284114837647","4,36642019333544","0,162897647728434","2,02332199081866","2,34309820251678","0,102354260783839","41,5904280913997","0,663373069185187","47,541751604205","681,978624716111","0,0148775262270523"
long_S_R1,57,10:46:49,"4756,50001006946",0,"20,7837056310601","0,169037496660279","461,998868896711","4,14885065050977","2,24047639345717","30,0118064880371","2,42","2,20604358494282",1,"4,41208716988564","30,8306827545166","30,0118064880371","31,4790744781494","699,946044921875","688,509094238281","20,2522659301758","22,2148571014404","41,274585723877","45,2743911743164","500,215057373047","1499,86889648438","0,102646425366402","91,0590362548828","11,2993688583374","0,473851203918457",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06700436931011","0,00414885065050977","303,161806488037","303,980682754517","239,979018073551","0,533397163554646","4,26333987165428","46,8195145369295","24,6046574354891","30,4212446212769","4,364628709006","0,162800234556099","2,02286347819711","2,34176523080889","0,102292726307409","42,0691717525805","0,671013459027487","47,5774861944423","682,149745131709","0,014495885614385"
long_S_R1,58,10:46:55,"4762,50000993535",0,"21,1614603195748","0,16833595861054","457,405679619335","4,14541653502828","2,24750835052618","30,0403270721436","2,42","2,20604358494282",1,"4,41208716988564","30,8316020965576","30,0403270721436","31,4841804504395","700,041442871094","688,423095703125","20,2535152435303","22,2144756317139","41,2747917175293","45,271053314209","500,216857910156","1499,89587402344","0,0371287576854229","91,0586471557617","11,2993688583374","0,473851203918457",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,0670118095461","0,00414541653502828","303,190327072144","303,981602096558","239,983334479704","0,531982477902308","4,27032844882468","46,896462688711","24,6819870569971","30,4359645843506","4,36830891810006","0,162149413357759","2,0228200982985","2,34548881980156","0,101881622149235","41,6507423874984","0,664425238598598","47,4888906917159","681,94816211015","0,0147362267666183"
long_S_R1,59,10:47:01,"4768,50000980124",0,"21,2617032859965","0,168013370807456","456,053439496263","4,1276156777042","2,24209707735876","30,0161209106445","2,42","2,20604358494282",1,"4,41208716988564","30,8333034515381","30,0161209106445","31,4797611236572","700,018859863281","688,357055664063","20,2558555603027","22,2085781097412","41,2758827209473","45,2549934387207","500,173065185547","1499,97155761719","0,310141682624817","91,0593795776367","11,2993688583374","0,473851203918457",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06683084787416","0,00412761567770421","303,166120910645","303,983303451538","239,995443854434","0,54083376986195","4,26439642133328","46,8309408774027","24,6223627676615","30,4247121810913","4,36549540706719","0,161850079735725","2,02229934397452","2,34319606309267","0,101692547995934","41,527943254777","0,662524536857264","47,5406959120785","681,851449965243","0,0148242871749253"
long_S_R1,60,10:47:07,"4774,50000966713",0,"21,1820474209736","0,167256262996465","455,90808495615","4,12492685910321","2,25031132029642","30,0482521057129","2,42","2,20604358494282",1,"4,41208716988564","30,8310832977295","30,0482521057129","31,4795341491699","700,048889160156","688,426574707031","20,2534275054932","22,2048530578613","41,276180267334","45,2531547546387","500,181365966797","1499,88610839844","0,0644266977906227","91,0594100952148","11,2993688583374","0,473851203918457",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06686514862313","0,00412492685910321","303,198252105713","303,981083297729","239,981771979739","0,538362527126381","4,2722721409962","46,9174150867985","24,7125620289371","30,4396677017212","4,36923517790149","0,161147383432929","2,02196082069978","2,34727435720171","0,101248704276895","41,5147212737461","0,662246493244639","47,4346226406798","681,945341921448","0,0147337677142841"
long_S_R1,61,10:49:16,"4903,50001020357",0,"23,8568600656993","0,156312210151044","604,68199592637","3,88634018074388","2,26319504428079","30,0665740966797","2,42","2,20604358494282",1,"4,41208716988564","30,8402481079102","30,0665740966797","31,4820613861084","900,063293457031","886,853637695313","20,2743320465088","22,1129989624023","41,2966995239258","45,0418701171875","500,197814941406","1499,81567382813","0,122305631637573","91,0583724975586","11,8955478668213","0,483590215444565","0,666666686534882","-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06693311959259","0,00388634018074388","303,21657409668","303,99024810791","239,970502448741","0,621295328215034","4,27676874083734","46,9673312133051","24,8543322509027","30,4534111022949","4,37267430742142","0,150963836462641","2,01357369655656","2,35910061086486","0,0948187682147929","55,0613584276306","0,681828398987877","47,0638898053218","879,553972061207","0,0127655228547467"
long_S_R1,62,10:49:22,"4909,50001006946",0,"23,6465570181524","0,155566747141287","605,653510472377","3,86979422811246","2,26401797937367","30,0663623809814","2,42","2,20604358494282",1,"4,41208716988564","30,8408870697022","30,0663623809814","31,4775581359863","899,898376464844","886,797241210938","20,2723121643066","22,1032295227051","41,2913780212402","45,0206604003906","500,181365966797","1499,67663574219","0,0141957625746727","91,0590362548828","11,8955478668213","0,483590215444565",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06686514862313","0,00386979422811246","303,216362380981","303,990887069702","239,948256355488","0,627018637160298","4,27671675783167","46,9664179825134","24,8631884598084","30,4536247253418","4,37272778276682","0,150268400713177","2,012698778458","2,36002900430882","0,0943798234474241","55,1502249680012","0,682967292100894","47,0356480430972","879,561923606065","0,0126452851526004"
long_S_R1,63,10:49:28,"4915,50000993535",0,"23,8954468890694","0,154199348251137","600,836921350113","3,85624308429492","2,27528697871945","30,1110095977783","2,42","2,20604358494282",1,"4,41208716988564","30,8406467437744","30,1110095977783","31,4811744689941","900,071228027344","886,854370117188","20,2752475738525","22,0998992919922","41,2981071472168","45,0146903991699","500,143096923828","1499,81140136719","0,045863438397646","91,0594329833984","11,8955478668213","0,483590215444565",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06670701208193","0,00385624308429492","303,261009597778","303,990646743774","239,969818855006","0,627628334763665","4,28769127723847","47,0867337601387","24,9868344681465","30,4758281707764","4,37828898480483","0,148992176316867","2,01240429851902","2,36588468628582","0,0935743488083783","54,711869373632","0,677492203450178","46,8891443298604","879,542897778104","0,0127388562949975"
long_S_R1,64,10:49:34,"4921,50000980124",0,"23,6260482389688","0,153929918889262","603,321090359264","3,84221530821928","2,27090208465072","30,0906352996826","2,42","2,20604358494282",1,"4,41208716988564","30,8454265594482","30,0906352996826","31,4789619445801","899,959899902344","886,880676269531","20,275318145752","22,0931625366211","41,2867240905762","44,9884033203125","500,193267822266","1499,9189453125","0,301391184329987","91,0588531494141","11,8955478668213","0,483590215444565",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06691432984407","0,00384221530821928","303,240635299683","303,995426559448","239,987025885872","0,635124403034107","4,28268012767903","47,0320016072659","24,9388390706448","30,4680309295654","4,37633534151143","0,148740621637724","2,01177804302832","2,36455729848311","0,093415590850064","54,9377265689686","0,680273126365772","46,9280316181894","879,651633892421","0,0126041252701952"
long_S_R1,65,10:49:40,"4927,50000966713",0,"23,6370931073716","0,153451504120063","602,508279904372","3,82759851833808","2,26910274263622","30,0820274353027","2,42","2,20604358494282",1,"4,41208716988564","30,8443374633789","30,0820274353027","31,4816398620605","899,989990234375","886,911865234375","20,2788505554199","22,0897541046143","41,2963638305664","44,984130859375","500,201995849609","1499,76354980469","0,0906362384557724","91,0585861206055","11,8955478668213","0,483590215444565",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06695039607277","0,00382759851833808","303,232027435303","303,994337463379","239,962162605178","0,640791056728484","4,28056451915423","47,0089060408285","24,9191519362142","30,4631824493408","4,37512091013693","0,148293873049982","2,01146177651802","2,36365913361892","0,0931336510648948","54,8635520940501","0,679332753931704","46,939042414552","879,679443374546","0,0126125775051359"
long_S_R1,66,10:51:35,"5043,00001019239",0,"12,6393885030888","0,146060981158074","237,730746209228","3,66159009437374","2,27683111249286","30,0933094024658","2,42","2,20604358494282",1,"4,41208716988564","30,8436965942383","30,0933094024658","31,4827499389648","399,933624267578","393,121887207031","20,3030586242676","22,0356006622314","41,3466720581055","44,8749542236328","500,177734375","1499,85607910156","0,0818995386362076","91,057487487793","9,96520709991455","0,476027399301529","0,666666686534882","-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06685014204545","0,00366159009437374","303,243309402466","303,993696594238","239,976967292347","0,698137161038976","4,28333754408001","47,0399267787201","25,0043261164887","30,4685029983521","4,37645359943679","0,14138061327403","2,00650643158714","2,36994716784965","0,0887717941400988","21,6471644484105","0,604725287361146","46,707158871371","389,254516998293","0,0151661676633372"
long_S_R1,67,10:51:41,"5049,00001005828",0,"12,7765331737573","0,145703429424857","235,809665529458","3,66071984435783","2,28162208243394","30,1127243041992","2,42","2,20604358494282",1,"4,41208716988564","30,8450469970703","30,1127243041992","31,4805316925049","399,954132080078","393,076477050781","20,3034725189209","22,0355548858643","41,3441009521484","44,871150970459","500,191589355469","1499,85583496094","0,270831137895584","91,0569839477539","9,96520709991455","0,476027399301529",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06690739403086","0,00366071984435783","303,262724304199","303,99504699707","239,976928229848","0,696699928779947","4,28811324995593","47,0926343487979","25,0570794629336","30,4788856506348","4,37905526120881","0,141045582846874","2,00649116752199","2,37256409368682","0,088560459959865","21,4721169288411","0,599907853297957","46,64885626818","389,167143639987","0,0153150302991559"
long_S_R1,68,10:51:47,"5055,00000992417",0,"12,6228748871162","0,145459903685484","237,260231730713","3,65929974897873","2,2843609294853","30,1241722106934","2,42","2,20604358494282",1,"4,41208716988564","30,8434524536133","30,1241722106934","31,4796657562256","399,874053955078","393,070037841797","20,3050899505615","22,0367488861084","41,3505477905273","44,8770027160645","500,119201660156","1499,6826171875","0,364725351333618","91,0556488037109","9,96520709991455","0,476027399301529",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06660827132296","0,00365929974897873","303,274172210693","303,993452453613","239,949213386717","0,695719663278638","4,29093139683436","47,1242745860209","25,0875256999125","30,4838123321533","4,38029024937473","0,140817366101421","2,00657046734905","2,37371978202568","0,0884165055433339","21,6038843355589","0,603608031366171","46,6161351562021","389,207720430228","0,0151186528660632"
long_S_R1,69,10:51:53,"5061,00000979006",0,"12,8022100489319","0,14553505563648","235,426050211996","3,65102576763975","2,27818886544132","30,0987071990967","2,42","2,20604358494282",1,"4,41208716988564","30,8426532745361","30,0987071990967","31,4819774627686","400,006622314453","393,118560791016","20,3078098297119","22,0352439880371","41,3588523864746","44,8769416809082","500,209533691406","1499,671875","0,2959263920784","91,0575790405273","9,96520709991455","0,476027399301529",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06698154417936","0,00365102576763975","303,248707199097","303,992653274536","239,947494636755","0,700995623972168","4,28466483655931","47,0544558916103","25,0192119035732","30,4706802368164","4,37699905535695","0,140887796304518","2,00647597111799","2,37052308423896","0,0884609312335301","21,4373261753779","0,598867806542336","46,6853544881366","389,201370830667","0,0153564647804389"
long_S_R1,70,10:51:59,"5067,00000965595",0,"12,8094043070257","0,145662649180033","235,475506168044","3,65731581669363","2,28011633574571","30,1078834533691","2,42","2,20604358494282",1,"4,41208716988564","30,8445434570313","30,1078834533691","31,4798412322998","400,031433105469","393,138702392578","20,3087406158447","22,0391330718994","41,3557815551758","44,8794708251953","500,212677001953","1499,71813964844","0,117936186492443","91,0564727783203","9,96520709991455","0,476027399301529",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"2,06699453306592","0,00365731581669363","303,257883453369","303,994543457031","239,95489698034","0,698139784724504","4,2869220563649","47,0798167945901","25,0406837226907","30,4762134552002","4,3783855397145","0,14100736791001","2,00680572061919","2,37157981909531","0,0885363546158853","21,4415690173517","0,598962922589352","46,6690284130106","389,219311150149","0,0153590131946898"
long_I_R4,71,11:15:01,"6448,50001020357",0,"14,5861291406721","0,160708085948028","226,603010948174","3,82710979364482","2,17736432765846","30,0080547332764","3,44","1,98208703756332",1,"3,96417407512665","30,5548629760742","30,0080547332764","31,1310863494873","400,052612304688","388,997589111328","20,330078125","22,9017848968506","42,0842018127441","47,4077568054199","500,202819824219","1500,67236328125","0,145239114761353","91,0434265136719","10,1480941772461","0,473622143268585",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45407796460529","0,00382710979364482","303,158054733276","303,704862976074","240,107572758177","0,684151428666215","4,2624212979468","46,8174525187353","23,9156676218847","30,2814588546753","4,32981461015207","0,154446794623683","2,08505697028834","2,24475763986373","0,0970729125424676","20,6307145750369","0,582530630757514","49,1342544669192","384,030280923865","0,0186620330865839"
long_I_R4,72,11:15:12,"6459,5000099577",0,"14,8056786488578","0,161560821973089","225,089191210443","3,83499902596024","2,17085990354079","29,9830551147461","3,44","1,98208703756332",1,"3,96417407512665","30,5536918640137","29,9830551147461","31,1274700164795","400,106292724609","388,898742675781","20,3290824890137","22,9060077667236","42,0850296020508","47,4197540283203","500,216735839844","1500,49169921875","0,301395624876022","91,0435791015625","10,1480941772461","0,473622143268585",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45411841813908","0,00383499902596024","303,133055114746","303,703691864014","240,078666508824","0,683371554635375","4,2563048335515","46,7501923315584","23,8441845648348","30,2683734893799","4,32656807786761","0,155234215962855","2,08544493001071","2,2411231478569","0,0975706243627814","20,4929255848747","0,578786111936844","49,2254828599791","383,856666874577","0,0189866880909963"
long_I_R4,73,11:15:23,"6470,50000971183",0,"14,7545621993021","0,162251025750054","226,205660920703","3,85451755458308","2,17289714868002","29,9956588745117","3,44","1,98208703756332",1,"3,96417407512665","30,5544357299805","29,9956588745117","31,1280689239502","400,082489013672","388,903350830078","20,3275623321533","22,9179210662842","42,0793075561523","47,4415092468262","500,149230957031","1500,70666503906","0,228233590722084","91,0418701171875","10,1480941772461","0,473622143268585",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45392218301463","0,00385451755458308","303,145658874512","303,70443572998","240,113061039305","0,674856648760795","4,25938754175262","46,7849302334191","23,867009167135","30,2750473022461","4,32822361281162","0,155871315779951","2,0864903930726","2,24173321973902","0,0979733421542045","20,5941864013152","0,581650069195568","49,2218831514911","383,878682742459","0,0189186680369196"
long_I_R4,74,11:15:34,"6481,50000946596",0,"14,6565154532953","0,163374083151252","228,189794402098","3,87365701731861","2,16930319404848","29,9845275878906","3,44","1,98208703756332",1,"3,96417407512665","30,5567455291748","29,9845275878906","31,1360321044922","400,027465820313","388,911651611328","20,3243885040283","22,9273433685303","42,0674514770508","47,4550514221191","500,195556640625","1500,68542480469","0,387656033039093","91,0424575805664","10,1480941772461","0,473622143268585",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45405685069949","0,00387365701731861","303,134527587891","303,706745529175","240,109662601881","0,668841212007611","4,25666488011298","46,7547229417233","23,827379573193","30,2706365585327","4,32712940276853","0,156907510255674","2,0873616860645","2,23976771670403","0,0986283720330144","20,7749596771712","0,586739413583183","49,2877927689196","383,920373355891","0,0188160708967336"
long_I_R4,75,11:15:45,"6492,50000922009",0,"14,8436943990468","0,164201834456505","226,938360357051","3,89058445780994","2,16824083828751","29,9827156066895","3,44","1,98208703756332",1,"3,96417407512665","30,5514678955078","29,9827156066895","31,124626159668","400,040954589844","388,7919921875","20,319694519043","22,9340553283691","42,0706024169922","47,4834632873535","500,186126708984","1500,51806640625","0,397490322589874","91,0428161621094","10,1480941772461","0,473622143268585",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45402943810751","0,00389058445780994","303,132715606689","303,701467895508","240,082885258729","0,661683909388083","4,25622182139987","46,7496723060643","23,8156169776952","30,2670917510986","4,32625018748539","0,157670878208966","2,08798098311236","2,23826920437304","0,0991109664178368","20,6611074221175","0,583701220491204","49,3174716724189","383,736970117594","0,019076959872141"
long_I_R4,76,11:17:10,"6577,50001020357",0,"11,4567464256711","0,170058129589555","170,613804683366","4,00647984189834","2,15893424230875","29,9694633483887","3,44","1,98208703756332",1,"3,96417407512665","30,5487861633301","29,9694633483887","31,1315250396729","300,073638916016","291,39208984375","20,3091316223145","23,0009784698486","42,0546684265137","47,6287460327148","500,224761962891","1500,62365722656","0,0404033996164799","91,0417098999023","9,47714233398438","0,465831398963928",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45414174989212","0,00400647984189834","303,119463348389","303,69878616333","240,099779789602","0,618073746123312","4,25298265157461","46,7146614035549","23,7136829337062","30,2591247558594","4,32427470915419","0,163062932898254","2,09404840926586","2,23022629988833","0,102520540516526","15,5329725109016","0,585512821486858","49,5672838526214","287,490493349363","0,0197529941074834"
long_I_R4,77,11:17:21,"6588,5000099577",0,"11,520858116852","0,170549611463692","170,194244005501","4,01475116045812","2,15742058852666","29,9639205932617","3,44","1,98208703756332",1,"3,96417407512665","30,5492668151855","29,9639205932617","31,1257171630859","299,996368408203","291,268402099609","20,3050956726074","23,0028076171875","42,0450134277344","47,6310653686523","500,166748046875","1500,55615234375","0,255525171756744","91,0414047241211","9,47714233398438","0,465831398963928",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45397310478743","0,00401475116045812","303,113920593262","303,699266815186","240,088979008593","0,615414483392588","4,25162850659413","46,699944047191","23,6971364300035","30,2565937042236","4,32364727979457","0,16351475927641","2,09420791806746","2,22943936172711","0,102806306149627","15,4947230502207","0,584321000076408","49,5929202867971","287,344972360401","0,0198838696752252"
long_I_R4,78,11:17:32,"6599,50000971183",0,"11,4719877005432","0,171256985380256","171,127233151503","4,03015132158496","2,15709576984965","29,9667377471924","3,44","1,98208703756332",1,"3,96417407512665","30,5473785400391","29,9667377471924","31,1241550445557","299,99609375","291,298828125","20,3060188293457","23,0139675140381","42,0514106750488","47,6592597961426","500,181610107422","1500,66540527344","0,245705589652061","91,0412750244141","9,47714233398438","0,465831398963928",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45401630845181","0,00403015132158496","303,116737747192","303,697378540039","240,106459476952","0,609105469392518","4,25231671569812","46,7075698858325","23,6936023717945","30,2570581436157","4,32376240501138","0,164164869803328","2,09522094584847","2,22854145916291","0,103217496649463","15,579641497513","0,587462827272583","49,6167955470799","287,39204121246","0,0198058118051943"
long_I_R4,79,11:17:43,"6610,50000946596",0,"11,4586537540906","0,172115333643624","171,781343515494","4,04668665882209","2,15558191714193","29,9640960693359","3,44","1,98208703756332",1,"3,96417407512665","30,5504760742188","29,9640960693359","31,1300678253174","299,987060546875","291,296020507813","20,3046607971191","23,0235805511475","42,0410118103027","47,6705627441406","500,202331542969","1500,73913574219","0,358170807361603","91,0409851074219","9,47714233398438","0,465831398963928",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45407654518305","0,00404668665882209","303,114096069336","303,700476074219","240,118256351689","0,603414151412531","4,25167137121847","46,7006301195204","23,6770495683729","30,2572860717773","4,32381890481152","0,164953434378925","2,09608945407654","2,22772945073497","0,103716284573024","15,639142736727","0,589714007132777","49,6548923165258","287,393774472482","0,0197978616376119"
long_I_R4,80,11:17:54,"6621,50000922009",0,"11,6014818954518","0,172888937433374","170,838934786968","4,05973555051742","2,15329347071067","29,9564971923828","3,44","1,98208703756332",1,"3,96417407512665","30,5498657226563","29,9564971923828","31,1275653839111","300,010681152344","291,218292236328","20,300256729126","23,0281562805176","42,0336837768555","47,6820640563965","500,161041259766","1500,8798828125","0,21403631567955","91,0416793823242","9,47714233398438","0,465831398963928",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45395651529002","0,00405973555051742","303,106497192383","303,699865722656","240,140775882435","0,599299539455786","4,24981549156761","46,6798890398403","23,6517327593227","30,2531814575195","4,32280153412611","0,165663863849507","2,09652202085694","2,22627951326917","0,104165674552523","15,553463526893","0,586635315642637","49,6962079687894","287,267406058768","0,0200701383053729"
long_I_R4,81,11:19:40,"6727,50001018122",0,"4,6756222711718","0,180506932401184","74,7756249374977","4,21535560098894","2,1452572528999","29,9532203674316","3,44","1,98208703756332",1,"3,96417407512665","30,5448360443115","29,9532203674316","31,1296405792236","125,216598510742","121,648597717285","20,2766418457031","23,1084957122803","41,9953117370606","47,8604125976563","500,228179931641","1500,75170898438","0,00982788670808077","91,0382995605469","7,85052442550659","0,458165109157562","0,666666686534882","-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45415168584779","0,00421535560098894","303,103220367432","303,694836044312","240,120268070394","0,53866928743309","4,24901540794809","46,6728336146282","23,564337902348","30,2490282058716","4,32177232048646","0,172645590940718","2,10375815504818","2,21801416543827","0,108583282495268","6,80744574288701","0,614685465682707","49,9647398106134","120,056313941028","0,0194588891298595"
long_I_R4,82,11:19:51,"6738,50000993535",0,"4,6388246046327","0,18184810454714","75,4515232220029","4,23103833872019","2,13810559957896","29,9262561798096","3,44","1,98208703756332",1,"3,96417407512665","30,5454216003418","29,9262561798096","31,1283226013184","125,227409362793","121,683113098145","20,2724437713623","23,1149654388428","41,9848899841309","47,8718452453613","500,201599121094","1501,03002929688","0,0305759366601706","91,0376052856445","7,85052442550659","0,458165109157562",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45407441604969","0,00423103833872019","303,07625617981","303,695421600342","240,164799319398","0,535905156192222","4,24243669939164","46,6009259149594","23,4859604761167","30,2358388900757","4,3185053033394","0,173872090021817","2,10433109981268","2,21417420352672","0,109359568214243","6,86892598928534","0,620065687842379","50,0720613188115","120,103360772043","0,019339634507917"
long_I_R4,83,11:20:02,"6749,50000968948",0,"4,50744007850906","0,182607886191526","76,8523206464373","4,24580295808563","2,1370508620936","29,9259338378906","3,44","1,98208703756332",1,"3,96417407512665","30,544750213623","29,9259338378906","31,1290454864502","125,199333190918","121,743743896484","20,272762298584","23,1253681182861","41,9877433776856","47,8958892822266","500,167358398438","1500,96484375","0,037128321826458","91,0388641357422","7,85052442550659","0,458165109157562",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,45397487906523","0,00424580295808563","303,075933837891","303,694750213623","240,154369632131","0,53005873093112","4,24235810830328","46,5994182657834","23,4740501474972","30,2353420257568","4,31838227123205","0,174566556695451","2,10530724620968","2,21307502502238","0,109799146491845","6,9965479778475","0,631262997068522","50,1046801570792","120,208734587946","0,0187876400358967"
long_I_R4,84,11:20:13,"6760,50000944361",0,"4,46890795521841","0,183052483006673","77,247634260808","4,26146469276543","2,13989355320433","29,9394836425781","3,44","1,98208703756332",1,"3,96417407512665","30,5411911010742","29,9394836425781","31,1270694732666","125,135452270508","121,705085754395","20,2674121856689","23,1305923461914","41,9849395751953","47,9161605834961","500,155639648438","1500,76062011719","0,0753463208675385","91,0382766723633","7,85052442550659","0,458165109157562",1,"-0,219565242528915","2,73739147186279",1,0,"0,159999996423721",111115,"1,4539408129315","0,00426146469276543","303,089483642578","303,691191101074","240,121693851612","0,521894426346918","4,24566281881255","46,6360191998386","23,5054268536472","30,2403373718262","4,3196193434155","0,174972815531262","2,10576926560822","2,21385007780728","0,110056307475508","7,03249150012097","0,634711637414205","50,0814688338613","120,183198565484","0,0186223596269755"
